k,x1,x2,f,grad_norm,error
87,3.079716789148136,0.5132381773737551,4.046584253608433e-05,0.0043232358810174135,0.08080851324128781
88,3.07963747348093,0.5133224270862636,4.031083909376311e-05,0.0038397253713097906,0.08074412824406885
89,3.079592907672558,0.5132110186975193,4.02394124505258e-05,0.004744471790210804,0.08068185649077819
90,3.0783809502340853,0.5128306396568955,3.969541638321335e-05,0.017417200536677686,0.07942416932901003
91,3.0783071942800784,0.5130925982117791,3.766332858631541e-05,0.003303391984920768,0.07939416101926527
92,3.078257390054034,0.5130182963902434,3.752784877884507e-05,0.0028340522980496484,0.07933281249882344
93,3.0781882561466567,0.5130736507824585,3.7438038707975305e-05,0.0033522770795265154,0.07927372669451636
94,3.0736882505274186,0.5125082382990548,3.133725576490521e-05,0.016372631735385147,0.0747423192785556
95,3.0737057796216942,0.5122530171865091,2.9547734504260487e-05,0.0029967537194506622,0.07471732315744885
96,3.0736451731270606,0.5123062952606771,2.9452656131123532e-05,0.0026099236248674535,0.07466630048393785
97,3.0736072826781573,0.5122340708468014,2.9396222643338967e-05,0.0031511174270848546,0.07461705269405051
98,3.069838865902486,0.5112993110381628,2.796353386080568e-05,0.025114153825548994,0.0707470255239227
99,3.069753732364122,0.5116823734769458,2.3789845706002863e-05,0.004141733182238824,0.07072525029139475
100,3.0697279592527766,0.5115755193829353,2.371446889447972e-05,0.003809128021266957,0.07068225343423618
101,3.0696981818777918,0.5116270524370288,2.3602689024104996e-05,0.0014475863532855827,0.07066133953898097
102,3.068196882516646,0.5113337848353323,2.166778151418302e-05,0.0028592018246285183,0.06913226065797945
103,3.068145100288918,0.5114065998995768,2.1651187377283608e-05,0.0035982129355192904,0.06909316329895247
104,3.0679387811449033,0.5114163659397578,2.1617427822650577e-05,0.006714341408396141,0.06889130129940589
105,3.0679366638768077,0.5113114757221996,2.1306425743634248e-05,0.001610520206140746,0.06887190850937895
106,3.067761959859869,0.5113649119021991,2.126632077458659e-05,0.0051449068003125075,0.06870840142657395
107,3.0677558732551002,0.5112847534859505,2.1078222730781122e-05,0.001454520701898852,0.06868918416897875
108,3.067413355879572,0.5113243034151901,2.0936549163786088e-05,0.0063915915041879755,0.06835788468629744
109,3.067410847643825,0.511224466300521,2.0654059421522674e-05,0.0015564339316191903,0.06833894222030754
110,3.0672404803664057,0.5112731795704591,2.060087234450813e-05,0.00480146924138023,0.06817893206506546
111,3.0672339357002296,0.5111984426223937,2.043590838921095e-05,0.0014020018977631509,0.06816015864792022
112,3.0668994432472574,0.5112263285262505,2.024066591703937e-05,0.005509484454770531,0.0678348432516234
113,3.0668950590673503,0.5111403545430794,2.0027969681236406e-05,0.0014498180667521304,0.06781634336183123
114,3.0667297213751823,0.5111721242804333,1.9919747747797444e-05,0.003682652116070499,0.06765849596131228
115,3.0667206197709658,0.5111153072227925,1.9817936589717613e-05,0.0012925973400665335,0.06764015935284934
116,3.0654032384825194,0.5110126390550993,1.8750106664070458e-05,0.008074317037366153,0.06632391591996965
117,3.0654067716139854,0.510886527333585,1.830935072933928e-05,0.001667591252265018,0.06630657773063654
118,3.065326470191382,0.5109307159762411,1.8278437511282825e-05,0.0031514516830208257,0.06623464546156171
119,3.0653171032541895,0.510882373663854,1.8202042918863592e-05,0.0011923663380769358,0.06621744508872413
120,3.0640709075504033,0.5107138090983846,1.6896613159785043e-05,0.0026197903955066174,0.06496050261296445
121,3.064051277205686,0.5106343289584205,1.6891222485816992e-05,0.0033229324867448604,0.0649280760848151
122,3.0640113971242187,0.5106163883706775,1.688718082756157e-05,0.004113404571827505,0.0648857970886656
123,3.063985221029039,0.5106750884144564,1.6765989818024446e-05,0.0012064490230916155,0.06486960785137684
124,3.0637198853374485,0.5105599529990386,1.6615137719031775e-05,0.004664814097691848,0.06458898044372192
125,3.0636924602958366,0.5106274843758918,1.6462302641347952e-05,0.0012431628353988648,0.06457300459709577
126,3.063565798192898,0.5105571846544636,1.637612578277127e-05,0.0030512484101463165,0.06443651796713327
127,3.0635427863318117,0.5105989390793604,1.6305491303859392e-05,0.0011077638889976415,0.0644206737345882
128,3.0624240991054155,0.5103409876269265,1.5327817086021077e-05,0.004856422778595701,0.06327483049541088
129,3.0623970779233494,0.5104118951288996,1.516404664949532e-05,0.0012134209477792086,0.0632598047226494
130,3.0622806875342814,0.5103358696247705,1.5116215600868744e-05,0.0035199526749364724,0.06313251334014074
131,3.062257292880676,0.5103856452095814,1.5026348560060196e-05,0.0010894900566037129,0.06311760565206481
132,3.061759536524713,0.5101987695758627,1.4869826692301995e-05,0.007112762944344531,0.06259596834149067
133,3.06172709744652,0.5103050669014009,1.452855910445121e-05,0.0014407404424385986,0.0625813787241423
134,3.0616758879422936,0.5102450341782467,1.4512075938970115e-05,0.0028131757561039718,0.06252100350109395
135,3.0616547972372214,0.5102835997168992,1.4452178636220536e-05,0.0010136733550267537,0.06250653122274742
136,3.060635666179716,0.510042452759313,1.3663127947777813e-05,0.004861298342947387,0.06146165365885438
137,3.060609827867442,0.5101138808137826,1.3500374602801577e-05,0.0011533008571195237,0.061447878883134424
138,3.0605052313132464,0.5100358570272733,1.3486216173529768e-05,0.0037772418393541974,0.061331895800972265
139,3.060482322116464,0.5100902487428246,1.338527932897368e-05,0.0010449572474559268,0.06131822248150867
